track_id,city,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4jswhbcaGqFe8v5uSHlqyb,Bras?lia,0.821,0.85,10,-1.563,0,0.0469,0.273,0.0000138,0.0393,0.963,130.015,audio_features,spotify:track:4jswhbcaGqFe8v5uSHlqyb,https://api.spotify.com/v1/tracks/4jswhbcaGqFe8v5u...,https://api.spotify.com/v1/audio-analysis/4jswhbca...,162508,4
0SVlY9SijcJYDXbcUwlbTI,Bras?lia,0.863,0.592,4,-11.527,0,0.0693,0.604,0,0.073,0.965,129.997,audio_features,spotify:track:0SVlY9SijcJYDXbcUwlbTI,https://api.spotify.com/v1/tracks/0SVlY9SijcJYDXbc...,https://api.spotify.com/v1/audio-analysis/0SVlY9Si...,195326,4
34WJ6eD2mIFUzjtE33EqIw,Bras?lia,0.619,0.901,7,-7.897,1,0.0468,0.369,0.000104,0.824,0.808,160.009,audio_features,spotify:track:34WJ6eD2mIFUzjtE33EqIw,https://api.spotify.com/v1/tracks/34WJ6eD2mIFUzjtE...,https://api.spotify.com/v1/audio-analysis/34WJ6eD2...,274453,4
5GT6WUWLk6wNmdL5WmdhX5,Bras?lia,0.547,0.889,0,-3.431,1,0.0935,0.29,0,0.906,0.518,109.94,audio_features,spotify:track:5GT6WUWLk6wNmdL5WmdhX5,https://api.spotify.com/v1/tracks/5GT6WUWLk6wNmdL5...,https://api.spotify.com/v1/audio-analysis/5GT6WUWL...,236150,4
07SFuH5wrvcqQMDcuouqhM,Bras?lia,0.751,0.695,4,-3.535,0,0.0376,0.24,0.191,0.231,0.797,130.092,audio_features,spotify:track:07SFuH5wrvcqQMDcuouqhM,https://api.spotify.com/v1/tracks/07SFuH5wrvcqQMDc...,https://api.spotify.com/v1/audio-analysis/07SFuH5w...,194000,4
12wiyBZqQ3mOU7AfygXJCw,Bras?lia,0.703,0.84,4,-4.243,1,0.05,0.662,0,0.934,0.813,135.499,audio_features,spotify:track:12wiyBZqQ3mOU7AfygXJCw,https://api.spotify.com/v1/tracks/12wiyBZqQ3mOU7Af...,https://api.spotify.com/v1/audio-analysis/12wiyBZq...,184889,4
2ZUbYZPp8Wp0J5hHp1Mn4b,Bras?lia,0.713,0.637,1,-5.444,1,0.0973,0.0664,0,0.129,0.536,129.888,audio_features,spotify:track:2ZUbYZPp8Wp0J5hHp1Mn4b,https://api.spotify.com/v1/tracks/2ZUbYZPp8Wp0J5hH...,https://api.spotify.com/v1/audio-analysis/2ZUbYZPp...,171699,4
62LiYpeFoJaixqkaNRGg47,Bras?lia,0.43,0.919,0,-3.744,1,0.145,0.699,0,0.692,0.602,170.007,audio_features,spotify:track:62LiYpeFoJaixqkaNRGg47,https://api.spotify.com/v1/tracks/62LiYpeFoJaixqka...,https://api.spotify.com/v1/audio-analysis/62LiYpeF...,176933,4
6xR9X79wQ2RGQCK0oBeSnt,Bras?lia,0.699,0.786,8,-4.167,1,0.0744,0.72,0,0.0823,0.936,87.028,audio_features,spotify:track:6xR9X79wQ2RGQCK0oBeSnt,https://api.spotify.com/v1/tracks/6xR9X79wQ2RGQCK0...,https://api.spotify.com/v1/audio-analysis/6xR9X79w...,205720,4
0Kr77AosR2k944IhHm8zhH,Bras?lia,0.59,0.986,6,-3.437,0,0.103,0.339,0,0.639,0.592,149.978,audio_features,spotify:track:0Kr77AosR2k944IhHm8zhH,https://api.spotify.com/v1/tracks/0Kr77AosR2k944Ih...,https://api.spotify.com/v1/audio-analysis/0Kr77Aos...,180160,4
0yeqvoGqOSLgdmH7Qau8bA,Bras?lia,0.687,0.802,10,-6.893,1,0.0517,0.00968,0.00000139,0.16,0.628,126.892,audio_features,spotify:track:0yeqvoGqOSLgdmH7Qau8bA,https://api.spotify.com/v1/tracks/0yeqvoGqOSLgdmH7...,https://api.spotify.com/v1/audio-analysis/0yeqvoGq...,217904,4
40bK2uosUmAS92c17n98xd,Bras?lia,0.699,0.739,1,-6.198,0,0.0513,0.6,0.00361,0.389,0.764,92.989,audio_features,spotify:track:40bK2uosUmAS92c17n98xd,https://api.spotify.com/v1/tracks/40bK2uosUmAS92c1...,https://api.spotify.com/v1/audio-analysis/40bK2uos...,218467,4
2FZvlrb2tAyLe7wo82H57E,Bras?lia,0.67,0.817,7,-3.601,1,0.0459,0.269,0,0.961,0.792,120.054,audio_features,spotify:track:2FZvlrb2tAyLe7wo82H57E,https://api.spotify.com/v1/tracks/2FZvlrb2tAyLe7wo...,https://api.spotify.com/v1/audio-analysis/2FZvlrb2...,198173,4
4PNi30UilK0CZi2z9wegMQ,Bras?lia,0.456,0.87,7,-3.793,0,0.0748,0.57,0,0.572,0.364,147.796,audio_features,spotify:track:4PNi30UilK0CZi2z9wegMQ,https://api.spotify.com/v1/tracks/4PNi30UilK0CZi2z...,https://api.spotify.com/v1/audio-analysis/4PNi30Ui...,176155,4
3dRBzTOu9polrH9U6Vh2zw,Bras?lia,0.661,0.918,10,-2.359,1,0.0686,0.0291,0,0.777,0.736,100.048,audio_features,spotify:track:3dRBzTOu9polrH9U6Vh2zw,https://api.spotify.com/v1/tracks/3dRBzTOu9polrH9U...,https://api.spotify.com/v1/audio-analysis/3dRBzTOu...,195955,4
2DAGCHu5aoo2FOjmtU9ojo,Bras?lia,0.778,0.826,1,-2.798,0,0.212,0.206,0,0.761,0.759,139.042,audio_features,spotify:track:2DAGCHu5aoo2FOjmtU9ojo,https://api.spotify.com/v1/tracks/2DAGCHu5aoo2FOjm...,https://api.spotify.com/v1/audio-analysis/2DAGCHu5...,207104,4
7seIfRCaIfKNbAEOXAkSJj,Bras?lia,0.543,0.6,7,-8.034,1,0.0311,0.609,0.00000773,0.152,0.245,91.978,audio_features,spotify:track:7seIfRCaIfKNbAEOXAkSJj,https://api.spotify.com/v1/tracks/7seIfRCaIfKNbAEO...,https://api.spotify.com/v1/audio-analysis/7seIfRCa...,354973,4
09R3cJ0lfz4R7eeQKl3MmA,Bras?lia,0.82,0.812,8,-5.737,1,0.0314,0.468,0.0000688,0.152,0.828,129.974,audio_features,spotify:track:09R3cJ0lfz4R7eeQKl3MmA,https://api.spotify.com/v1/tracks/09R3cJ0lfz4R7eeQ...,https://api.spotify.com/v1/audio-analysis/09R3cJ0l...,196375,4
5Kh5DDrtBnKwkaZJn9iarE,Bras?lia,0.726,0.831,0,-4.289,1,0.113,0.328,0,0.238,0.756,101.944,audio_features,spotify:track:5Kh5DDrtBnKwkaZJn9iarE,https://api.spotify.com/v1/tracks/5Kh5DDrtBnKwkaZJ...,https://api.spotify.com/v1/audio-analysis/5Kh5DDrt...,165323,4
5EcurTtnoVaeZiW4tld637,Bras?lia,0.521,0.64,3,-2.276,1,0.029,0.454,0,0.165,0.581,111.99,audio_features,spotify:track:5EcurTtnoVaeZiW4tld637,https://api.spotify.com/v1/tracks/5EcurTtnoVaeZiW4...,https://api.spotify.com/v1/audio-analysis/5EcurTtn...,206880,4
0Mh4id8WvrTFOB9RiVitrB,Bras?lia,0.758,0.5,1,-6.81,1,0.437,0.364,0,0.222,0.696,137.792,audio_features,spotify:track:0Mh4id8WvrTFOB9RiVitrB,https://api.spotify.com/v1/tracks/0Mh4id8WvrTFOB9R...,https://api.spotify.com/v1/audio-analysis/0Mh4id8W...,253093,4
2P9dJt9C0eeqS0JYyWDw7J,Bras?lia,0.731,0.869,0,-4.813,1,0.0859,0.0803,0.000585,0.183,0.747,100.028,audio_features,spotify:track:2P9dJt9C0eeqS0JYyWDw7J,https://api.spotify.com/v1/tracks/2P9dJt9C0eeqS0JY...,https://api.spotify.com/v1/audio-analysis/2P9dJt9C...,201613,4
2picCrZrElxsU6wdbPlHjl,Bras?lia,0.488,0.802,2,-7.137,1,0.062,0.618,0.00000608,0.418,0.261,100.965,audio_features,spotify:track:2picCrZrElxsU6wdbPlHjl,https://api.spotify.com/v1/tracks/2picCrZrElxsU6wd...,https://api.spotify.com/v1/audio-analysis/2picCrZr...,344097,4
5XRtwljsug3r3XOBy9Bndu,Bras?lia,0.825,0.647,6,-8.052,0,0.0936,0.182,0.0000013,0.114,0.672,129.995,audio_features,spotify:track:5XRtwljsug3r3XOBy9Bndu,https://api.spotify.com/v1/tracks/5XRtwljsug3r3XOB...,https://api.spotify.com/v1/audio-analysis/5XRtwljs...,258960,4
3HrvG1d9OZpg6eV4A1dcSk,Bras?lia,0.322,0.756,2,-5.167,1,0.0532,0.0775,0,0.793,0.501,140.934,audio_features,spotify:track:3HrvG1d9OZpg6eV4A1dcSk,https://api.spotify.com/v1/tracks/3HrvG1d9OZpg6eV4...,https://api.spotify.com/v1/audio-analysis/3HrvG1d9...,179562,4
5FibI9cBHJ8C6yGVXee5Kb,Buenos Aires,0.66,0.771,4,-5.3,0,0.0412,0.0309,0.0121,0.109,0.935,177.968,audio_features,spotify:track:5FibI9cBHJ8C6yGVXee5Kb,https://api.spotify.com/v1/tracks/5FibI9cBHJ8C6yGV...,https://api.spotify.com/v1/audio-analysis/5FibI9cB...,283063,4
0jrhPwZz6HmEDOtWz7jeUP,Buenos Aires,0.678,0.567,9,-3.486,1,0.028,0.633,0,0.0655,0.891,95.763,audio_features,spotify:track:0jrhPwZz6HmEDOtWz7jeUP,https://api.spotify.com/v1/tracks/0jrhPwZz6HmEDOtW...,https://api.spotify.com/v1/audio-analysis/0jrhPwZz...,210783,4
6V1Lh57Dlkf6aQrRC3tAO7,Buenos Aires,0.635,0.679,11,-7.153,0,0.0543,0.317,0,0.0974,0.849,98.112,audio_features,spotify:track:6V1Lh57Dlkf6aQrRC3tAO7,https://api.spotify.com/v1/tracks/6V1Lh57Dlkf6aQrR...,https://api.spotify.com/v1/audio-analysis/6V1Lh57D...,193853,4
1YQExirdEk4Xh525kr4SHW,Buenos Aires,0.529,0.776,10,-5.249,0,0.0375,0.189,0.0000409,0.0485,0.96,204.212,audio_features,spotify:track:1YQExirdEk4Xh525kr4SHW,https://api.spotify.com/v1/tracks/1YQExirdEk4Xh525...,https://api.spotify.com/v1/audio-analysis/1YQExird...,186987,4
2BhEyKkEq5zWb8hWBbBPjW,Buenos Aires,0.73,0.836,11,-3.698,1,0.0465,0.428,0,0.106,0.909,98.05,audio_features,spotify:track:2BhEyKkEq5zWb8hWBbBPjW,https://api.spotify.com/v1/tracks/2BhEyKkEq5zWb8hW...,https://api.spotify.com/v1/audio-analysis/2BhEyKkE...,235546,4
0TmnAPkz3nYkMmX7kTMTi2,Buenos Aires,0.583,0.554,0,-6.703,1,0.0881,0.0709,0.00447,0.368,0.658,160.288,audio_features,spotify:track:0TmnAPkz3nYkMmX7kTMTi2,https://api.spotify.com/v1/tracks/0TmnAPkz3nYkMmX7...,https://api.spotify.com/v1/audio-analysis/0TmnAPkz...,179347,4
4vWgHYcjVUoppPgBBPcpvK,Buenos Aires,0.55,0.681,11,-4.68,0,0.0291,0.0758,0.000083,0.199,0.925,97.869,audio_features,spotify:track:4vWgHYcjVUoppPgBBPcpvK,https://api.spotify.com/v1/tracks/4vWgHYcjVUoppPgB...,https://api.spotify.com/v1/audio-analysis/4vWgHYcj...,201600,4
0JMpgXpB4lGwRa8SCo9ADD,Buenos Aires,0.806,0.604,0,-4.043,1,0.366,0.372,0.0000184,0.134,0.9,84.034,audio_features,spotify:track:0JMpgXpB4lGwRa8SCo9ADD,https://api.spotify.com/v1/tracks/0JMpgXpB4lGwRa8S...,https://api.spotify.com/v1/audio-analysis/0JMpgXpB...,232760,4
7rcRAdwVtuD9FVcl7cVRfm,Buenos Aires,0.712,0.436,2,-5.834,0,0.0887,0.187,0,0.118,0.868,93.992,audio_features,spotify:track:7rcRAdwVtuD9FVcl7cVRfm,https://api.spotify.com/v1/tracks/7rcRAdwVtuD9FVcl...,https://api.spotify.com/v1/audio-analysis/7rcRAdwV...,246787,4
4jR6F4pGMhui8B6AbW5dBb,Buenos Aires,0.469,0.957,9,-5.684,0,0.0525,0.0209,0.000106,0.151,0.524,109.212,audio_features,spotify:track:4jR6F4pGMhui8B6AbW5dBb,https://api.spotify.com/v1/tracks/4jR6F4pGMhui8B6A...,https://api.spotify.com/v1/audio-analysis/4jR6F4pG...,209760,4
6psM6WzipMxhkXbMn15k17,Buenos Aires,0.648,0.63,9,-5.538,1,0.0451,0.66,0.00000202,0.112,0.583,109.565,audio_features,spotify:track:6psM6WzipMxhkXbMn15k17,https://api.spotify.com/v1/tracks/6psM6WzipMxhkXbM...,https://api.spotify.com/v1/audio-analysis/6psM6Wzi...,88200,4
5pJsUL6ZtbPjSqgvhT09eC,Buenos Aires,0.738,0.686,10,-6.034,1,0.0348,0.612,0,0.034,0.96,93.041,audio_features,spotify:track:5pJsUL6ZtbPjSqgvhT09eC,https://api.spotify.com/v1/tracks/5pJsUL6ZtbPjSqgv...,https://api.spotify.com/v1/audio-analysis/5pJsUL6Z...,193080,4
4GQH90kOQYJjxJjyRGEShE,Buenos Aires,0.684,0.75,2,-7.346,0,0.0293,0.497,0.00172,0.235,0.859,97.466,audio_features,spotify:track:4GQH90kOQYJjxJjyRGEShE,https://api.spotify.com/v1/tracks/4GQH90kOQYJjxJjy...,https://api.spotify.com/v1/audio-analysis/4GQH90kO...,234173,4
0dcS0jvvHmEW0zkDxBjLN4,Buenos Aires,0.944,0.423,7,-8.21,1,0.168,0.23,0.0000282,0.0958,0.528,127.862,audio_features,spotify:track:0dcS0jvvHmEW0zkDxBjLN4,https://api.spotify.com/v1/tracks/0dcS0jvvHmEW0zkD...,https://api.spotify.com/v1/audio-analysis/0dcS0jvv...,125000,4
0utPJ2rYSr6pDxc1jRXg2G,Buenos Aires,0.897,0.588,7,-7.156,1,0.146,0.104,0,0.474,0.867,90.841,audio_features,spotify:track:0utPJ2rYSr6pDxc1jRXg2G,https://api.spotify.com/v1/tracks/0utPJ2rYSr6pDxc1...,https://api.spotify.com/v1/audio-analysis/0utPJ2rY...,139040,4
1w5yf8oeeXrnni547r2gyo,Buenos Aires,0.76,0.846,1,-4.894,0,0.0347,0.277,0,0.0834,0.955,88.066,audio_features,spotify:track:1w5yf8oeeXrnni547r2gyo,https://api.spotify.com/v1/tracks/1w5yf8oeeXrnni54...,https://api.spotify.com/v1/audio-analysis/1w5yf8oe...,189179,4
5Qg4o16cleBKTUWafWPTH7,Buenos Aires,0.579,0.492,0,-7.943,1,0.0284,0.826,0,0.114,0.381,78.79,audio_features,spotify:track:5Qg4o16cleBKTUWafWPTH7,https://api.spotify.com/v1/tracks/5Qg4o16cleBKTUWa...,https://api.spotify.com/v1/audio-analysis/5Qg4o16c...,240274,4
0ynq8ZHNaOvpKF0Sf4BjTW,Buenos Aires,0.716,0.726,1,-4.323,0,0.0481,0.188,0.000023,0.0738,0.9,87.006,audio_features,spotify:track:0ynq8ZHNaOvpKF0Sf4BjTW,https://api.spotify.com/v1/tracks/0ynq8ZHNaOvpKF0S...,https://api.spotify.com/v1/audio-analysis/0ynq8ZHN...,191120,4
5arALisKmJ3zpjlC7Q6UDM,Buenos Aires,0.259,0.929,10,-3.873,1,0.295,0.393,0.00000168,0.206,0.393,176.714,audio_features,spotify:track:5arALisKmJ3zpjlC7Q6UDM,https://api.spotify.com/v1/tracks/5arALisKmJ3zpjlC...,https://api.spotify.com/v1/audio-analysis/5arALisK...,92053,4
6OP0PSZWuJg2znpWKt0qZ5,Buenos Aires,0.712,0.796,9,-4.492,1,0.027,0.0318,0.0088,0.0631,0.964,112.014,audio_features,spotify:track:6OP0PSZWuJg2znpWKt0qZ5,https://api.spotify.com/v1/tracks/6OP0PSZWuJg2znpW...,https://api.spotify.com/v1/audio-analysis/6OP0PSZW...,247387,4
3jYQ2qxn6qyE3SCeWx22uN,Buenos Aires,0.551,0.737,7,-3.896,0,0.0286,0.165,0,0.0927,0.727,83.973,audio_features,spotify:track:3jYQ2qxn6qyE3SCeWx22uN,https://api.spotify.com/v1/tracks/3jYQ2qxn6qyE3SCe...,https://api.spotify.com/v1/audio-analysis/3jYQ2qxn...,137307,4
3XJ3O9cXdg3FuSPPYn2txi,Buenos Aires,0.28,0.924,4,-5.015,0,0.0732,0.0000372,0.0000215,0.511,0.522,173.746,audio_features,spotify:track:3XJ3O9cXdg3FuSPPYn2txi,https://api.spotify.com/v1/tracks/3XJ3O9cXdg3FuSPP...,https://api.spotify.com/v1/audio-analysis/3XJ3O9cX...,218093,4
03d6otdre4G9uC2IOTV5MV,Buenos Aires,0.749,0.792,0,-3.735,1,0.0461,0.129,0.0000133,0.218,0.714,86.027,audio_features,spotify:track:03d6otdre4G9uC2IOTV5MV,https://api.spotify.com/v1/tracks/03d6otdre4G9uC2I...,https://api.spotify.com/v1/audio-analysis/03d6otdr...,245969,4
3JsHAgcteFY73NY1F0DChK,Buenos Aires,0.757,0.797,5,-2.052,0,0.09,0.668,0,0.0681,0.969,96.39,audio_features,spotify:track:3JsHAgcteFY73NY1F0DChK,https://api.spotify.com/v1/tracks/3JsHAgcteFY73NY1...,https://api.spotify.com/v1/audio-analysis/3JsHAgct...,252076,4
3TEgCq4XHuMw0zKAypzh2u,Buenos Aires,0.778,0.661,3,-3.767,1,0.038,0.122,0.0000118,0.124,0.772,94.011,audio_features,spotify:track:3TEgCq4XHuMw0zKAypzh2u,https://api.spotify.com/v1/tracks/3TEgCq4XHuMw0zKA...,https://api.spotify.com/v1/audio-analysis/3TEgCq4X...,255164,4
1nxJxTHk4xlNDWGBoFWriW,Buenos Aires,0.777,0.593,7,-4.964,1,0.0621,0.207,0.000212,0.0645,0.738,84.981,audio_features,spotify:track:1nxJxTHk4xlNDWGBoFWriW,https://api.spotify.com/v1/tracks/1nxJxTHk4xlNDWGB...,https://api.spotify.com/v1/audio-analysis/1nxJxTHk...,236467,4
60N0Hb2yL4daYW4u3Ijw4I,Buenos Aires,0.699,0.661,9,-4.759,0,0.295,0.191,0,0.0659,0.759,166.022,audio_features,spotify:track:60N0Hb2yL4daYW4u3Ijw4I,https://api.spotify.com/v1/tracks/60N0Hb2yL4daYW4u...,https://api.spotify.com/v1/audio-analysis/60N0Hb2y...,198067,4
5VpYCVxjpycbMJdAxX5T1t,Buenos Aires,0.674,0.526,0,-6.825,0,0.0637,0.243,0,0.0858,0.976,187.911,audio_features,spotify:track:5VpYCVxjpycbMJdAxX5T1t,https://api.spotify.com/v1/tracks/5VpYCVxjpycbMJdA...,https://api.spotify.com/v1/audio-analysis/5VpYCVxj...,206124,4
42TgJKDmKb3yjWEwiD3FlW,Buenos Aires,0.686,0.699,1,-4.399,0,0.0314,0.687,0,0.0952,0.756,106.956,audio_features,spotify:track:42TgJKDmKb3yjWEwiD3FlW,https://api.spotify.com/v1/tracks/42TgJKDmKb3yjWEw...,https://api.spotify.com/v1/audio-analysis/42TgJKDm...,196135,4
4qs1Zs4BY3BJe7ycmoYyZG,Buenos Aires,0.828,0.669,5,-6.645,0,0.0434,0.344,0.000289,0.057,0.972,96.207,audio_features,spotify:track:4qs1Zs4BY3BJe7ycmoYyZG,https://api.spotify.com/v1/tracks/4qs1Zs4BY3BJe7yc...,https://api.spotify.com/v1/audio-analysis/4qs1Zs4B...,273013,4
7qb9RnVRPiR4CoSPGlmu4D,Buenos Aires,0.787,0.433,0,-8.082,1,0.099,0.0267,0.00000296,0.133,0.897,91.853,audio_features,spotify:track:7qb9RnVRPiR4CoSPGlmu4D,https://api.spotify.com/v1/tracks/7qb9RnVRPiR4CoSP...,https://api.spotify.com/v1/audio-analysis/7qb9RnVR...,241680,4
3VQ8Cz51UVBAsRuQvicTm0,Buenos Aires,0.614,0.836,4,-3.995,0,0.0529,0.315,0.00301,0.129,0.84,141.89,audio_features,spotify:track:3VQ8Cz51UVBAsRuQvicTm0,https://api.spotify.com/v1/tracks/3VQ8Cz51UVBAsRuQ...,https://api.spotify.com/v1/audio-analysis/3VQ8Cz51...,293413,3
0WatuYSspFciyN3u60zJ76,Buenos Aires,0.562,0.646,10,-9.455,1,0.029,0.724,0.362,0.148,0.702,116.976,audio_features,spotify:track:0WatuYSspFciyN3u60zJ76,https://api.spotify.com/v1/tracks/0WatuYSspFciyN3u...,https://api.spotify.com/v1/audio-analysis/0WatuYSs...,196600,4
1zlxOhIaALC9TJ8M73ahCo,Buenos Aires,0.566,0.832,9,-4.72,1,0.033,0.502,0,0.0465,0.95,140.457,audio_features,spotify:track:1zlxOhIaALC9TJ8M73ahCo,https://api.spotify.com/v1/tracks/1zlxOhIaALC9TJ8M...,https://api.spotify.com/v1/audio-analysis/1zlxOhIa...,215960,3
1GFod6uWBoE14x31SRP2xt,Buenos Aires,0.745,0.824,5,-5.77,1,0.0501,0.259,0,0.12,0.96,90.537,audio_features,spotify:track:1GFod6uWBoE14x31SRP2xt,https://api.spotify.com/v1/tracks/1GFod6uWBoE14x31...,https://api.spotify.com/v1/audio-analysis/1GFod6uW...,206237,4
2VEloqLjRlIH5mUrtIFYwB,Buenos Aires,0.708,0.821,2,-5.762,0,0.0336,0.371,0,0.307,0.968,104.923,audio_features,spotify:track:2VEloqLjRlIH5mUrtIFYwB,https://api.spotify.com/v1/tracks/2VEloqLjRlIH5mUr...,https://api.spotify.com/v1/audio-analysis/2VEloqLj...,185078,4
6JEEFrc6MHgH7X2hRbijzx,Buenos Aires,0.486,0.922,2,-6.103,1,0.0582,0.016,0,0.233,0.37,115.177,audio_features,spotify:track:6JEEFrc6MHgH7X2hRbijzx,https://api.spotify.com/v1/tracks/6JEEFrc6MHgH7X2h...,https://api.spotify.com/v1/audio-analysis/6JEEFrc6...,242840,4
3xJ7vaX0WpkCQwqs7E0gOa,Buenos Aires,0.473,0.878,9,-5.758,1,0.106,0.502,0,0.352,0.703,201.4,audio_features,spotify:track:3xJ7vaX0WpkCQwqs7E0gOa,https://api.spotify.com/v1/tracks/3xJ7vaX0WpkCQwqs...,https://api.spotify.com/v1/audio-analysis/3xJ7vaX0...,207440,4
4I17shszGarI3lEcneeEEK,Buenos Aires,0.668,0.676,9,-5.896,0,0.0376,0.348,0,0.0645,0.761,106.86,audio_features,spotify:track:4I17shszGarI3lEcneeEEK,https://api.spotify.com/v1/tracks/4I17shszGarI3lEc...,https://api.spotify.com/v1/audio-analysis/4I17shsz...,181947,4
4z34G8o8SzWCtVn66Ud7hz,Buenos Aires,0.446,0.515,4,-6.15,0,0.0713,0.479,0,0.29,0.954,209.932,audio_features,spotify:track:4z34G8o8SzWCtVn66Ud7hz,https://api.spotify.com/v1/tracks/4z34G8o8SzWCtVn6...,https://api.spotify.com/v1/audio-analysis/4z34G8o8...,283193,4
3m6havHCZHEHBOG6E10nF5,Buenos Aires,0.671,0.807,7,-5.533,0,0.0691,0.228,0,0.137,0.931,180.554,audio_features,spotify:track:3m6havHCZHEHBOG6E10nF5,https://api.spotify.com/v1/tracks/3m6havHCZHEHBOG6...,https://api.spotify.com/v1/audio-analysis/3m6havHC...,177667,4
3eJOetDttv9WSHlBL2ABjX,Buenos Aires,0.623,0.909,7,-5.778,1,0.0418,0.0006,0.00142,0.154,0.849,116.272,audio_features,spotify:track:3eJOetDttv9WSHlBL2ABjX,https://api.spotify.com/v1/tracks/3eJOetDttv9WSHlB...,https://api.spotify.com/v1/audio-analysis/3eJOetDt...,281067,4
4ga7vzX0WRFJYNrC6teojv,Buenos Aires,0.771,0.783,7,-5.438,1,0.026,0.196,0,0.129,0.963,107.969,audio_features,spotify:track:4ga7vzX0WRFJYNrC6teojv,https://api.spotify.com/v1/tracks/4ga7vzX0WRFJYNrC...,https://api.spotify.com/v1/audio-analysis/4ga7vzX0...,154738,4
40amm3KcBo6ZmJZJXBiOA5,Buenos Aires,0.786,0.541,9,-6.779,0,0.0681,0.3,0.00181,0.0551,0.972,82.496,audio_features,spotify:track:40amm3KcBo6ZmJZJXBiOA5,https://api.spotify.com/v1/tracks/40amm3KcBo6ZmJZJ...,https://api.spotify.com/v1/audio-analysis/40amm3Kc...,227423,4
5LgXOrNYrFvpHLthpfffI9,Buenos Aires,0.696,0.657,4,-8.478,0,0.826,0.8,0,0.607,0.658,89.814,audio_features,spotify:track:5LgXOrNYrFvpHLthpfffI9,https://api.spotify.com/v1/tracks/5LgXOrNYrFvpHLth...,https://api.spotify.com/v1/audio-analysis/5LgXOrNY...,137173,3
4CHTUK9Xe2pylaZ8m6jj9D,Buenos Aires,0.359,0.888,10,-4.196,1,0.0649,0.0362,0,0.273,0.705,157.043,audio_features,spotify:track:4CHTUK9Xe2pylaZ8m6jj9D,https://api.spotify.com/v1/tracks/4CHTUK9Xe2pylaZ8...,https://api.spotify.com/v1/audio-analysis/4CHTUK9X...,218013,4
50ivugPfI4rj5Y8VzZpXcB,Buenos Aires,0.775,0.782,8,-6.953,1,0.0431,0.0437,0.0000478,0.241,0.961,90.024,audio_features,spotify:track:50ivugPfI4rj5Y8VzZpXcB,https://api.spotify.com/v1/tracks/50ivugPfI4rj5Y8V...,https://api.spotify.com/v1/audio-analysis/50ivugPf...,215360,4
3MPKkfraGF4YO4kis5PILy,Buenos Aires,0.595,0.749,7,-6.627,1,0.0702,0.0216,0,0.244,0.888,192.579,audio_features,spotify:track:3MPKkfraGF4YO4kis5PILy,https://api.spotify.com/v1/tracks/3MPKkfraGF4YO4ki...,https://api.spotify.com/v1/audio-analysis/3MPKkfra...,283333,4
3mcZwgCg5zKxMz5ZMQxqob,Buenos Aires,0.593,0.294,2,-13.816,0,0.423,0.861,0,0.181,0.592,96.906,audio_features,spotify:track:3mcZwgCg5zKxMz5ZMQxqob,https://api.spotify.com/v1/tracks/3mcZwgCg5zKxMz5Z...,https://api.spotify.com/v1/audio-analysis/3mcZwgCg...,123867,4
2ic4l97g9eDoTKA5eSsHHp,Buenos Aires,0.68,0.696,8,-1.431,1,0.108,0.188,0,0.251,0.963,180.107,audio_features,spotify:track:2ic4l97g9eDoTKA5eSsHHp,https://api.spotify.com/v1/tracks/2ic4l97g9eDoTKA5...,https://api.spotify.com/v1/audio-analysis/2ic4l97g...,269213,4
0qYM1XiMk2vSm9N4p4rtkO,Buenos Aires,0.617,0.724,10,-5.182,1,0.0584,0.243,0.00000385,0.104,0.895,176.396,audio_features,spotify:track:0qYM1XiMk2vSm9N4p4rtkO,https://api.spotify.com/v1/tracks/0qYM1XiMk2vSm9N4...,https://api.spotify.com/v1/audio-analysis/0qYM1XiM...,198053,4
6BDczq4ogwhc3ARBqLiXxM,Buenos Aires,0.671,0.857,5,-5.513,1,0.0387,0.235,0.00889,0.145,0.955,95.585,audio_features,spotify:track:6BDczq4ogwhc3ARBqLiXxM,https://api.spotify.com/v1/tracks/6BDczq4ogwhc3ARB...,https://api.spotify.com/v1/audio-analysis/6BDczq4o...,175600,4
7q6PckWRCc3AuPM2JZuj2i,Buenos Aires,0.566,0.596,9,-4.523,1,0.135,0.261,0,0.09,0.817,157.992,audio_features,spotify:track:7q6PckWRCc3AuPM2JZuj2i,https://api.spotify.com/v1/tracks/7q6PckWRCc3AuPM2...,https://api.spotify.com/v1/audio-analysis/7q6PckWR...,218840,4
1Vi4LJtnaZ7Ex3yiHI77Fy,Buenos Aires,0.764,0.62,4,-6.862,1,0.033,0.663,0,0.138,0.871,110.304,audio_features,spotify:track:1Vi4LJtnaZ7Ex3yiHI77Fy,https://api.spotify.com/v1/tracks/1Vi4LJtnaZ7Ex3yi...,https://api.spotify.com/v1/audio-analysis/1Vi4LJtn...,203173,4
0H351Cn5b1uS4E4Cg1Jxb5,Buenos Aires,0.797,0.337,5,-10.079,1,0.0696,0.535,0,0.114,0.664,130.016,audio_features,spotify:track:0H351Cn5b1uS4E4Cg1Jxb5,https://api.spotify.com/v1/tracks/0H351Cn5b1uS4E4C...,https://api.spotify.com/v1/audio-analysis/0H351Cn5...,253161,3
